geneDel	chromo	chromoPretty	pheno
YNL068C	14	N / XIV	9.5615737321114
YNL070W	14	N / XIV	9.13157094173696
YNL071W	14	N / XIV	8.70192962829104
YNL072W	14	N / XIV	9.76800526591266
YNL073W	14	N / XIV	10.5979342608511
YNL074C	14	N / XIV	10.0682951164812
YNL075W	14	N / XIV	7.39815728057714
YNL076W	14	N / XIV	9.95480236948387
YNL077W	14	N / XIV	9.35768737186489
YNL078W	14	N / XIV	10.0482581930499
YNL079C	14	N / XIV	10.1612100584904
YNL080C	14	N / XIV	10.2337021632448
YNL081C	14	N / XIV	9.95158444167539
YNL082W	14	N / XIV	9.6581964515847
YNL083W	14	N / XIV	6.37168542211685
YNL084C	14	N / XIV	8.9164452574823
YNL085W	14	N / XIV	10.1163775789976
YNL087W	14	N / XIV	10.1379980551430
YNL088W	14	N / XIV	6.93433586501623
YNL090W	14	N / XIV	8.68515667407051
YNL091W	14	N / XIV	9.60073775706085
YNL092W	14	N / XIV	8.21211642277854
YNL093W	14	N / XIV	10.5112402063012
YNL094W	14	N / XIV	8.4812951125381
YNL095C	14	N / XIV	10.5305218571951
YNL097C	14	N / XIV	10.3674276773526
YNL098C	14	N / XIV	8.98189541981018
YNL099C	14	N / XIV	10.0736432489303
YNL100W	14	N / XIV	7.35382479965777
YNL101W	14	N / XIV	9.12419107278325
YNL102W	14	N / XIV	9.3596969410145
YNL104C	14	N / XIV	10.2845798455367
YNL105W	14	N / XIV	10.5365754344590
YNL106C	14	N / XIV	10.2395417520922
YNL107W	14	N / XIV	10.5464407732015
YNL108C	14	N / XIV	6.76801519278928
YNL110C	14	N / XIV	6.60199656841698
YNL112W	14	N / XIV	6.0576162968034
YNL113W	14	N / XIV	9.55917993048666
YNL114C	14	N / XIV	6.90195367662414
YNL115C	14	N / XIV	9.74142199893202
YNL116W	14	N / XIV	8.64307531549811
YNL117W	14	N / XIV	6.14117643660932
YNL118C	14	N / XIV	9.87156560929263
YNL119W	14	N / XIV	7.39867728043979
YNL120C	14	N / XIV	8.59734217560726
YNL121C	14	N / XIV	9.02711487106764
YNL122C	14	N / XIV	9.08265287584786
YNL123W	14	N / XIV	9.93727096874329
YNL124W	14	N / XIV	9.94371905210033
YNL125C	14	N / XIV	8.90231391817142
YNL126W	14	N / XIV	9.5065447747043
YNL126W	14	N / XIV	9.5065447747043
YNL127W	14	N / XIV	9.87058688451043
YNL128W	14	N / XIV	9.33624264276927
YNL129W	14	N / XIV	9.25968967614472
YNL130C	14	N / XIV	10.0549911689332
YNL131W	14	N / XIV	10.3983719307249
YNL132W	14	N / XIV	10.3124955905767
YNL133C	14	N / XIV	6.23775455836554
YNL134C	14	N / XIV	9.1133982696774
YNL135C	14	N / XIV	6.21315128699524
YNL136W	14	N / XIV	9.81513172508608
YNL137C	14	N / XIV	9.8325733717969
YNL139C	14	N / XIV	9.0222984050596
YNL141W	14	N / XIV	9.4048890008349
YNL144C	14	N / XIV	9.97439213089904
YNL145W	14	N / XIV	9.00966685305233
YNL146W	14	N / XIV	8.91489995103374
YNL148C	14	N / XIV	10.4247486959232
YNL149C	14	N / XIV	6.22175728189727
YNL150W	14	N / XIV	9.45350344155985
YNL151C	14	N / XIV	10.1959904072303
YNL152W	14	N / XIV	9.27620658425537
YNL153C	14	N / XIV	6.24719996244541
YNL154C	14	N / XIV	10.4329797070611
YNL155W	14	N / XIV	6.5214450999378
YNL156C	14	N / XIV	10.2045005249659
YNL157W	14	N / XIV	8.35627046189881
YNL158W	14	N / XIV	10.4448896727676
YNL159C	14	N / XIV	10.2182739756104
YNL160W	14	N / XIV	8.96904701994356
YNL161W	14	N / XIV	8.89594960004015
YNL162W	14	N / XIV	6.05415153009102
YNL163C	14	N / XIV	9.300698865159
YNL164C	14	N / XIV	8.49647284183388
YNL165W	14	N / XIV	10.2339173591751
YNL167C	14	N / XIV	10.3429245609451
YNL168C	14	N / XIV	9.98129490373595
YNL169C	14	N / XIV	6.32048490457915
YNL170W	14	N / XIV	6.22641250678731
YNL171C	14	N / XIV	5.96010403396243
YNL172W	14	N / XIV	6.50490877830178
YNL173C	14	N / XIV	9.93157455836842
YNL175C	14	N / XIV	9.49697225692873
YNL176C	14	N / XIV	9.66666290375698
YNL177C	14	N / XIV	6.42366232951684
YNL178W	14	N / XIV	8.86650738312205
YNL179C	14	N / XIV	10.4264326060926
YNL180C	14	N / XIV	8.07460634660054
YNL181W	14	N / XIV	8.74697467260214
YNL182C	14	N / XIV	10.3532711632689
YNL183C	14	N / XIV	10.6094935473235
YNL184C	14	N / XIV	9.13625268808915
YNL185C	14	N / XIV	9.45374508604599
YNL187W	14	N / XIV	7.32309636394595
YNL188W	14	N / XIV	9.46969507463203
YNL189W	14	N / XIV	10.5801222404906
YNL190W	14	N / XIV	10.0376277530131
YNL191W	14	N / XIV	10.3466721871229
YNL192W	14	N / XIV	10.3860727097390
YNL193W	14	N / XIV	10.0501729824975
YNL194C	14	N / XIV	10.2132693634048
YNL195C	14	N / XIV	10.1037352613330
YNL196C	14	N / XIV	9.53761626508363
YNL197C	14	N / XIV	9.37243563896259
YNL198C	14	N / XIV	10.4297638345986
YNL199C	14	N / XIV	10.0448561966408
YNL200C	14	N / XIV	10.0575106281470
YNL201C	14	N / XIV	9.07764598591353
YNL202W	14	N / XIV	8.9246278835296
YNL203C	14	N / XIV	5.98618634513435
YNL204C	14	N / XIV	10.1768487646059
YNL205C	14	N / XIV	10.1435808655340
YNL206C	14	N / XIV	9.54898012510492
YNL207W	14	N / XIV	10.5252877072378
YNL210W	14	N / XIV	9.59610470711839
YNL211C	14	N / XIV	9.89889377424935
YNL212W	14	N / XIV	7.12153560242983
YNL213C	14	N / XIV	10.148633028484
YNL214W	14	N / XIV	7.99413398563814
YNL215W	14	N / XIV	9.7968908923294
YNL216W	14	N / XIV	9.53122812284087
YNL217W	14	N / XIV	10.1159516367479
YNL218W	14	N / XIV	6.18687552665455
YNL219C	14	N / XIV	9.10887811838652
YNL221C	14	N / XIV	10.2170174492766
YNL222W	14	N / XIV	9.96150476630504
YNL223W	14	N / XIV	6.53271656886414
YNL224C	14	N / XIV	6.56616033416226
YNL225C	14	N / XIV	8.65268768737256
YNL226W	14	N / XIV	10.2754082877251
YNL227C	14	N / XIV	10.3218597451702
YNL228W	14	N / XIV	9.38926110842877
YNL229C	14	N / XIV	9.8534152687833
YNL230C	14	N / XIV	6.8724216715468
YNL231C	14	N / XIV	6.08576984225583
YNL232W	14	N / XIV	9.74276922231468
YNL233W	14	N / XIV	8.79360572858619
YNL234W	14	N / XIV	6.09316865073492
YNL235C	14	N / XIV	10.2671610321815
YNL236W	14	N / XIV	10.0778568847822
YNL237W	14	N / XIV	9.37045078732555
YNL238W	14	N / XIV	9.83830806073903
YNL239W	14	N / XIV	10.2145051055013
YNL240C	14	N / XIV	9.43115762024095
YNL241C	14	N / XIV	9.26287945029607
YNL242W	14	N / XIV	9.72677636730721
YNL243W	14	N / XIV	9.72535845307864
YNL244C	14	N / XIV	9.15242206471072
YNL245C	14	N / XIV	6.31421964662848
YNL246W	14	N / XIV	5.94758857080512
YNL247W	14	N / XIV	6.01503216285931
YNL248C	14	N / XIV	9.37369888516774
YNL249C	14	N / XIV	9.95901973805917
YNL250W	14	N / XIV	10.4039442020750
YNL252C	14	N / XIV	8.81804443582577
YNL253W	14	N / XIV	10.3509001180674
YNL254C	14	N / XIV	6.36419181185897
YNL255C	14	N / XIV	9.82855492589827
YNL256W	14	N / XIV	8.46233816545646
YNL257C	14	N / XIV	7.55822400780507
YNL258C	14	N / XIV	10.3124758205298
YNL259C	14	N / XIV	10.1264798647373
YNL260C	14	N / XIV	9.90827097711292
YNL261W	14	N / XIV	10.2668206887666
YNL263C	14	N / XIV	10.3641579284944
YNL264C	14	N / XIV	9.96098383897573
YNL265C	14	N / XIV	9.89528576398074
YNL266W	14	N / XIV	7.71993572657025
YNL267W	14	N / XIV	8.83095337826142
YNL269W	14	N / XIV	9.91309830642979
YNL270C	14	N / XIV	10.2373078241505
YNL271C	14	N / XIV	10.0741803368061
YNL272C	14	N / XIV	10.0607679511015
YNL273W	14	N / XIV	10.4938903389379
YNL274C	14	N / XIV	9.60425822201254
YNL275W	14	N / XIV	8.38486960846013
YNL276C	14	N / XIV	9.83169194866813
YNL277W	14	N / XIV	7.9810283229514
YNL278W	14	N / XIV	9.53677196737094
YNL279W	14	N / XIV	10.1809278029327
YNL280C	14	N / XIV	6.47968489025978
YNL281W	14	N / XIV	8.48712558501496
YNL282W	14	N / XIV	6.20458100648934
YNL283C	14	N / XIV	8.98339679390152
YNL285W	14	N / XIV	9.7061407969681
YNL286W	14	N / XIV	10.4161069568774
YNL287W	14	N / XIV	8.2606559841896
YNL288W	14	N / XIV	10.1203904176458
YNL289W	14	N / XIV	8.86137202015036
YNL290W	14	N / XIV	10.4495259419737
YNL291C	14	N / XIV	10.2276422384346
YNL292W	14	N / XIV	10.2170271167625
YNL293W	14	N / XIV	9.61895249955925
YNL294C	14	N / XIV	10.1847801975692
YNL295W	14	N / XIV	7.78815786173223
YNL296W	14	N / XIV	10.4135915642389
YNL297C	14	N / XIV	9.99440440486942
YNL298W	14	N / XIV	9.98699585254076
YNL299W	14	N / XIV	9.60276254718772
YNL300W	14	N / XIV	10.1337515259794
YNL301C	14	N / XIV	10.4281447324031
YNL302C	14	N / XIV	7.35115072038718
YNL303W	14	N / XIV	10.3966343409876
YNL304W	14	N / XIV	7.27351231068983
YNL305C	14	N / XIV	9.8454608172298
YNL306W	14	N / XIV	10.3362735755477
YNL307C	14	N / XIV	10.4406256325348
YNL308C	14	N / XIV	8.61116372630826
YNL310C	14	N / XIV	10.4252827673276
YNL311C	14	N / XIV	10.47808482251
YNL312W	14	N / XIV	10.4973479981857
YNL313C	14	N / XIV	7.40345161134552
YNL314W	14	N / XIV	6.54799153928645
YNL316C	14	N / XIV	10.3408044016514
YNL317W	14	N / XIV	7.18081242461336
YNL318C	14	N / XIV	10.4392121818913
YNL319W	14	N / XIV	9.73108264764564
YNL320W	14	N / XIV	8.97035830623214
YNL321W	14	N / XIV	10.5005878170980
YNL322C	14	N / XIV	10.3370160199594
YNL323W	14	N / XIV	9.23674950966724
YNL324W	14	N / XIV	8.4671733151343
YNL325C	14	N / XIV	8.63016609386001
YNL326C	14	N / XIV	9.67928603598497
YNL327W	14	N / XIV	9.25837144362843
YNL328C	14	N / XIV	6.21351156890982
YNL329C	14	N / XIV	8.21462484707188
YNL330C	14	N / XIV	6.72833571209506
YNL332W	14	N / XIV	6.25842141093793
YNL333W	14	N / XIV	10.2556177152849
YNL334C	14	N / XIV	8.31955719615746
YNL335W	14	N / XIV	10.1680721945808
YNL336W	14	N / XIV	9.8142818641994
YNL338W	14	N / XIV	10.3498030837362
YNL339C	14	N / XIV	9.9636211874759
YNR001C	14	N / XIV	9.56522337632854
YNR002C	14	N / XIV	9.27744487343851
YNR003C	14	N / XIV	9.15552177760407
YNR004W	14	N / XIV	9.5527353554881
YNR005C	14	N / XIV	7.80006049736626
YNR006W	14	N / XIV	9.39115134841753
YNR007C	14	N / XIV	8.29847970407481
YNR008W	14	N / XIV	6.0526571360776
YNR009W	14	N / XIV	8.35861669199577
YNR010W	14	N / XIV	9.33951183634942
YNR012W	14	N / XIV	6.10113690586704
YNR013C	14	N / XIV	8.85871427000846
YNR014W	14	N / XIV	6.67101455292807
YNR015W	14	N / XIV	6.03218523862944
YNR016C	14	N / XIV	9.23863227128694
YNR017W	14	N / XIV	9.11456190836106
YNR018W	14	N / XIV	7.96737146023799
YNR019W	14	N / XIV	9.64714309293095
YNR020C	14	N / XIV	8.43625921843504
YNR021W	14	N / XIV	6.69970463214488
YNR022C	14	N / XIV	8.6735823406743
YNR023W	14	N / XIV	6.9820795568429
YNR024W	14	N / XIV	10.2129302520419
YNR025C	14	N / XIV	9.28915948559642
YNR026C	14	N / XIV	8.95758937298952
YNR027W	14	N / XIV	6.59287100112182
YNR028W	14	N / XIV	6.34019182527015
YNR029C	14	N / XIV	9.5981931525275
YNR030W	14	N / XIV	8.8165633409662
YNR031C	14	N / XIV	9.64341884210417
YNR032C-A	14	N / XIV	10.1851052038161
YNR032W	14	N / XIV	7.8175486186352
YNR034W	14	N / XIV	7.5832256189568
YNR035C	14	N / XIV	9.45055552500428
YNR036C	14	N / XIV	6.07899707352576
YNR037C	14	N / XIV	9.1350733728289
YNR038W	14	N / XIV	9.73995583979803
YNR039C	14	N / XIV	10.1318990680186
YNR040W	14	N / XIV	10.1731211535160
YNR041C	14	N / XIV	7.59092976682428
YNR042W	14	N / XIV	9.29048756050445
YNR043W	14	N / XIV	9.6528553306363
YNR045W	14	N / XIV	9.7243763823914
YNR046W	14	N / XIV	5.98004392425096
YNR047W	14	N / XIV	6.06873305441983
YNR048W	14	N / XIV	8.41642597530032
YNR049C	14	N / XIV	9.57732517384676
YNR050C	14	N / XIV	6.11595998967046
YNR051C	14	N / XIV	10.1867211950107
YNR052C	14	N / XIV	10.2218691325595
YNR053C	14	N / XIV	9.30548878213276
YNR054C	14	N / XIV	9.21881819286378
YNR055C	14	N / XIV	9.20172404461514
YNR056C	14	N / XIV	9.6495917328638
YNR057C	14	N / XIV	9.29538437760434
YNR058W	14	N / XIV	8.66315573382479
YNR059W	14	N / XIV	6.37337646930753
YNR060W	14	N / XIV	9.98330170829225
YNR061C	14	N / XIV	10.2331835756830
YNR062C	14	N / XIV	10.1038283187119
YNR063W	14	N / XIV	10.1413096054160
YNR064C	14	N / XIV	9.40361728384423
YNR065C	14	N / XIV	10.3173857752941
YNR066C	14	N / XIV	8.92164241653727
YNR067C	14	N / XIV	10.5202018345437
YNR068C	14	N / XIV	9.05878106736583
YNR069C	14	N / XIV	9.81817735969946
YNR070W	14	N / XIV	10.1370579068229
YNR071C	14	N / XIV	9.42461272898736
YNR072W	14	N / XIV	8.40598838518889
YNR073C	14	N / XIV	6.01791093634281
YNR074C	14	N / XIV	6.51546670819425
YNR075W	14	N / XIV	7.5496870951935
YOL001W	15	O / XV	9.84987858666102
YOL002C	15	O / XV	7.70357940338684
YOL003C	15	O / XV	9.68694042945838
YOL004W	15	O / XV	9.1469367811108
YOL005C	15	O / XV	8.90362543875437
YOL006C	15	O / XV	9.4647612938705
YOL007C	15	O / XV	6.41010633220567
YOL008W	15	O / XV	10.4342959016489
YOL009C	15	O / XV	9.98515880752928
YOL010W	15	O / XV	8.48086588851783
YOL011W	15	O / XV	9.74321518340678
YOL012C	15	O / XV	10.0865213296059
YOL013C	15	O / XV	10.2901163074335
YOL013W-A	15	O / XV	7.96238882739626
YOL014W	15	O / XV	8.8949697455997
YOL015W	15	O / XV	6.10886606421592
YOL016C	15	O / XV	10.2292374804758
YOL017W	15	O / XV	6.16663303205352
YOL019W	15	O / XV	8.2918819532801
YOL020W	15	O / XV	8.91115076690335
YOL021C	15	O / XV	7.2991616401729
YOL022C	15	O / XV	6.09526952762798
YOL023W	15	O / XV	9.15477494487572
YOL024W	15	O / XV	6.56529143558577
YOL025W	15	O / XV	9.86327602192765
YOL026C	15	O / XV	9.56536015261451
YOL027C	15	O / XV	9.08075747344522
YOL028C	15	O / XV	9.58383816073115
YOL029C	15	O / XV	6.30300251931026
YOL030W	15	O / XV	9.59596698666578
YOL031C	15	O / XV	10.2992236683088
YOL032W	15	O / XV	10.3096592054544
YOL033W	15	O / XV	10.1588709391452
YOL034W	15	O / XV	9.321298702579
YOL035C	15	O / XV	7.3641783250299
YOL036W	15	O / XV	9.40331111044612
YOL037C	15	O / XV	10.0592114288260
YOL038W	15	O / XV	10.3610058761932
YOL039W	15	O / XV	10.4818630328996
YOL040C	15	O / XV	7.1145649786165
YOL041C	15	O / XV	10.0400206251726
YOL042W	15	O / XV	6.59157893129454
YOL043C	15	O / XV	10.3068413895669
YOL044W	15	O / XV	8.19132497760647
YOL045W	15	O / XV	10.4258120898388
YOL046C	15	O / XV	8.9716698365084
YOL047C	15	O / XV	10.5097024609465
YOL048C	15	O / XV	8.92381798578645
YOL049W	15	O / XV	6.15735365574895
YOL050C	15	O / XV	8.71367725161339
YOL051W	15	O / XV	10.0287642595816
YOL052C	15	O / XV	6.22624371184285
YOL053C-A	15	O / XV	10.1284752467311
YOL053W	15	O / XV	10.4546645956006
YOL054W	15	O / XV	10.1090527603563
YOL055C	15	O / XV	10.2249955918871
YOL056W	15	O / XV	10.1705927478347
YOL057W	15	O / XV	9.0128743948533
YOL058W	15	O / XV	9.29951663831717
YOL059W	15	O / XV	6.33497659998757
YOL060C	15	O / XV	6.20415719371815
YOL061W	15	O / XV	10.1061299451891
YOL062C	15	O / XV	10.2091472408644
YOL063C	15	O / XV	10.2172669677464
YOL064C	15	O / XV	6.33285076476597
YOL065C	15	O / XV	9.91088774451502
YOL066C	15	O / XV	10.4728886586479
YOL067C	15	O / XV	8.98993066973263
YOL068C	15	O / XV	8.13290417241517
YOL069W	15	O / XV	8.97369882812099
YOL070C	15	O / XV	10.0176355145157
YOL071W	15	O / XV	9.03358015897145
YOL072W	15	O / XV	10.2254449055877
YOL075C	15	O / XV	10.4622093174415
YOL076W	15	O / XV	10.2172389068270
YOL077C	15	O / XV	9.51481435642962
YOL078W	15	O / XV	9.433661041486
YOL079W	15	O / XV	9.56346259889102
YOL080C	15	O / XV	10.2430041918982
YOL081W	15	O / XV	8.02058673352174
YOL082W	15	O / XV	10.1842760051614
YOL083W	15	O / XV	6.98538848508829
YOL084W	15	O / XV	9.9093610472836
YOL085C	15	O / XV	10.3007792128131
YOL086C	15	O / XV	6.02220193661216
YOL087C	15	O / XV	6.56082622848785
YOL088C	15	O / XV	8.63630362914539
YOL089C	15	O / XV	9.53685526638488
YOL090W	15	O / XV	8.42951141199901
YOL091W	15	O / XV	10.3640682060552
YOL092W	15	O / XV	9.49053709637583
YOL093W	15	O / XV	7.26423269633607
YOL094C	15	O / XV	8.3129557925827
YOL095C	15	O / XV	9.96224201415413
YOL096C	15	O / XV	7.29306201104407
YOL097C	15	O / XV	8.35598802609516
YOL098C	15	O / XV	8.30990330659415
YOL099C	15	O / XV	9.55676900963038
YOL100W	15	O / XV	8.43717897216814
YOL101C	15	O / XV	8.98601965683203
YOL102C	15	O / XV	8.25993118068712
YOL103W	15	O / XV	8.60755350617028
YOL104C	15	O / XV	9.36180648677693
YOL105C	15	O / XV	9.49879961950253
YOL106W	15	O / XV	9.40955838657993
YOL107W	15	O / XV	9.13161032992938
YOL108C	15	O / XV	9.6486351106378
YOL109W	15	O / XV	9.1018979557131
YOL110W	15	O / XV	6.39745609965345
YOL111C	15	O / XV	8.69258457278521
YOL112W	15	O / XV	7.6294304975773
YOL113W	15	O / XV	9.2663865062982
YOL114C	15	O / XV	7.51721569268762
YOL115W	15	O / XV	6.37587222632645
YOL116W	15	O / XV	9.32413246337287
YOL117W	15	O / XV	9.42453059621168
YOL118C	15	O / XV	6.09517469339257
YOL119C	15	O / XV	9.27981917377513
YOL120C	15	O / XV	6.81824865821945
YOL121C	15	O / XV	7.61222634832507
YOL122C	15	O / XV	8.25499008297948
YOL123W	15	O / XV	8.99242657080366
YOL124C	15	O / XV	9.84954177037174
YOL125W	15	O / XV	8.61964484027368
YOL126C	15	O / XV	8.21336232056343
YOL128C	15	O / XV	9.5137786041429
YOL129W	15	O / XV	9.67897081506403
YOL130W	15	O / XV	6.3898355786415
YOL131W	15	O / XV	8.92806441734341
YOL132W	15	O / XV	8.91611392084501
YOL133W	15	O / XV	8.01982705594033
YOL134C	15	O / XV	9.81123343918803
YOL135C	15	O / XV	9.5526790411361
YOL136C	15	O / XV	8.53629549488982
YOL137W	15	O / XV	9.13046768437329
YOL138C	15	O / XV	8.89438549353719
YOL139C	15	O / XV	10.1017474080829
YOL141W	15	O / XV	10.4281083770788
YOL143C	15	O / XV	10.5352436009841
YOL144W	15	O / XV	7.61586133555743
YOL146W	15	O / XV	9.28347134137507
YOL147C	15	O / XV	6.18752094578697
YOL150C	15	O / XV	8.48068271008487
YOL158C	15	O / XV	10.2905162979008
YOL159C	15	O / XV	8.47107230953744
YOL160W	15	O / XV	10.6217230802109
YOL162W	15	O / XV	9.3550010849033
YOL163W	15	O / XV	10.5196499254404
YOR001W	15	O / XV	10.1303094711071
YOR002W	15	O / XV	10.0152202577757
YOR003W	15	O / XV	10.0212655098573
YOR004W	15	O / XV	10.3849099851683
YOR005C	15	O / XV	10.4679770930312
YOR006C	15	O / XV	10.5028149585662
YOR007C	15	O / XV	10.0624732907049
YOR008C-A	15	O / XV	10.3058831675463
YOR009W	15	O / XV	9.05169157669999
YOR010C	15	O / XV	10.5456119595014
YOR011W	15	O / XV	10.5462443483364
YOR012W	15	O / XV	9.93270461132014
YOR013W	15	O / XV	9.51323063503538
YOR015W	15	O / XV	10.1426952527951
YOR016C	15	O / XV	6.17575631950419
YOR017W	15	O / XV	6.69867731334908
YOR018W	15	O / XV	10.1264065621602
YOR019W	15	O / XV	6.38687925412762
YOR020C	15	O / XV	10.1015170326635
YOR021C	15	O / XV	6.72063197292225
YOR022C	15	O / XV	10.0893393840837
YOR023C	15	O / XV	9.95885801587537
YOR024W	15	O / XV	9.55990620538913
YOR025W	15	O / XV	10.2955750752300
YOR026W	15	O / XV	6.05755576839345
YOR027W	15	O / XV	8.33260163465654
YOR028C	15	O / XV	10.5098807765009
YOR029W	15	O / XV	10.4612227740237
YOR030W	15	O / XV	9.50164146468293
YOR031W	15	O / XV	7.51197389386244
YOR032C	15	O / XV	6.39366748487815
YOR033C	15	O / XV	7.93721497591248
YOR034C	15	O / XV	10.5054675147053
YOR035C	15	O / XV	10.3397145586091
YOR036W	15	O / XV	7.69939564710276
YOR037W	15	O / XV	10.0480595406397
YOR038C	15	O / XV	8.7307342932059
YOR039W	15	O / XV	10.4334478265190
YOR040W	15	O / XV	10.3146256886049
YOR041C	15	O / XV	8.99100020607434
YOR042W	15	O / XV	10.3128012558257
YOR043W	15	O / XV	10.2818777672220
YOR044W	15	O / XV	10.3902885927002
YOR045W	15	O / XV	8.16643703079317
YOR046C	15	O / XV	10.3037465845348
YOR047C	15	O / XV	10.4068977422788
YOR048C	15	O / XV	9.57414914037675
YOR049C	15	O / XV	7.91033833753208
YOR050C	15	O / XV	10.1518113111476
YOR051C	15	O / XV	10.1150973763633
YOR052C	15	O / XV	10.4086260310123
YOR053W	15	O / XV	9.90818177343154
YOR054C	15	O / XV	9.66358047287684
YOR055W	15	O / XV	9.65201768593787
YOR056C	15	O / XV	7.8760302184161
YOR057W	15	O / XV	8.00909037867816
YOR058C	15	O / XV	10.0403068418264
YOR059C	15	O / XV	10.4743608743778
YOR060C	15	O / XV	10.5157808246760
YOR061W	15	O / XV	10.4920203551098
YOR062C	15	O / XV	10.2711183152841
YOR063W	15	O / XV	10.1652779636758
YOR064C	15	O / XV	10.2110354740832
YOR065W	15	O / XV	9.95189351560292
YOR066W	15	O / XV	6.35927585656702
YOR067C	15	O / XV	10.2660575950054
YOR068C	15	O / XV	10.5456168556997
YOR069W	15	O / XV	10.5551130465794
YOR070C	15	O / XV	9.41803690474856
YOR071C	15	O / XV	9.68084490188711
YOR072W	15	O / XV	9.60391747445326
YOR073W	15	O / XV	8.81586379641078
YOR074C	15	O / XV	9.5151236781093
YOR075W	15	O / XV	9.66589874623554
YOR076C	15	O / XV	10.3795142506165
YOR077W	15	O / XV	8.20378619938598
YOR079C	15	O / XV	9.87200143553217
YOR080W	15	O / XV	10.4841800214706
YOR081C	15	O / XV	10.3318052820153
YOR082C	15	O / XV	10.5063441859527
YOR083W	15	O / XV	10.5665671488657
YOR084W	15	O / XV	10.4627676857897
YOR085W	15	O / XV	10.4943661969902
YOR086C	15	O / XV	8.85760052361114
YOR087W	15	O / XV	10.4535207199286
YOR088W	15	O / XV	10.4919781747593
YOR090C	15	O / XV	10.2728578115037
YOR091W	15	O / XV	10.0601118348890
YOR092W	15	O / XV	6.44319173913986
YOR094W	15	O / XV	9.07138099880902
YOR095C	15	O / XV	10.2815615786048
YOR096W	15	O / XV	6.48535690964204
YOR098C	15	O / XV	10.2551447582735
YOR099W	15	O / XV	9.10089523208139
YOR100C	15	O / XV	8.57200626091784
YOR101W	15	O / XV	9.6658669932818
YOR102W	15	O / XV	9.33534734447103
YOR103C	15	O / XV	6.33365569042525
YOR104W	15	O / XV	8.7801426593986
YOR105W	15	O / XV	8.70191078136819
YOR107W	15	O / XV	6.36242454400579
YOR108W	15	O / XV	9.64476525101652
YOR109W	15	O / XV	8.65280221112018
YOR110W	15	O / XV	7.33270734567647
YOR111W	15	O / XV	9.8809942712659
YOR112W	15	O / XV	9.82920292588221
YOR113W	15	O / XV	9.33195956950562
YOR114W	15	O / XV	10.2251227319636
YOR115C	15	O / XV	9.5731077822114
YOR116C	15	O / XV	9.45148881013037
YOR117W	15	O / XV	7.93182537050659
YOR118W	15	O / XV	8.01909813488167
YOR119C	15	O / XV	7.75089898388594
YOR120W	15	O / XV	6.3936625241252
YOR121C	15	O / XV	10.3288665268924
YOR122C	15	O / XV	9.53417508120764
YOR123C	15	O / XV	7.09862708347864
YOR124C	15	O / XV	10.2975252591286
YOR125C	15	O / XV	9.67675606741979
YOR126C	15	O / XV	6.24796445529956
YOR127W	15	O / XV	5.94225530201862
YOR128C	15	O / XV	6.01126083275489
YOR129C	15	O / XV	9.85786205785752
YOR130C	15	O / XV	6.51673936724404
YOR131C	15	O / XV	9.88148021933543
YOR133W	15	O / XV	6.15394321218707
YOR134W	15	O / XV	6.70425528757641
YOR135C	15	O / XV	9.66701689679626
YOR136W	15	O / XV	7.86810022863028
YOR137C	15	O / XV	10.5744043999182
YOR138C	15	O / XV	6.12980643880583
YOR139C	15	O / XV	6.53708121789822
YOR140W	15	O / XV	7.55508499688527
YOR141C	15	O / XV	9.96077799240273
YOR142W	15	O / XV	10.5782466579924
YOR143C	15	O / XV	10.5531601097562
YOR144C	15	O / XV	9.70070752146723
YOR145C	15	O / XV	9.98542870359367
YOR146W	15	O / XV	9.89648835628722
YOR147W	15	O / XV	9.85470372789682
YOR148C	15	O / XV	10.1981478048262
YOR150W	15	O / XV	9.83256334711674
YOR151C	15	O / XV	9.92839810539887
YOR152C	15	O / XV	7.71109509212738
YOR153W	15	O / XV	10.6094486045679
YOR154W	15	O / XV	10.4667740264557
YOR155C	15	O / XV	9.89818922900949
YOR156C	15	O / XV	9.87067865097565
YOR157C	15	O / XV	10.0612691740076
YOR158W	15	O / XV	9.64104978975677
YOR159C	15	O / XV	8.96574789444008
YOR160W	15	O / XV	9.59262019908977
YOR161C	15	O / XV	7.13107158230163
YOR163W	15	O / XV	6.72902300348306
YOR164C	15	O / XV	10.5692015402803
YOR165W	15	O / XV	9.49395870611172
YOR166C	15	O / XV	10.2380563369236
YOR167C	15	O / XV	10.3019136947074
YOR168W	15	O / XV	10.4749759181221
YOR169C	15	O / XV	8.31158763235803
YOR170W	15	O / XV	6.69686149746193
YOR171C	15	O / XV	6.61799885964254
YOR172W	15	O / XV	10.0130910392519
YOR173W	15	O / XV	10.1802817505751
YOR175C	15	O / XV	8.20524379134935
YOR176W	15	O / XV	9.6468616554331
YOR177C	15	O / XV	7.62661474695467
YOR178C	15	O / XV	6.74332568422064
YOR179C	15	O / XV	10.1133361637805
YOR181W	15	O / XV	6.03044229358202
YOR182C	15	O / XV	6.24212909173431
YOR183W	15	O / XV	7.0485345332245
YOR184W	15	O / XV	10.2865396028237
YOR185C	15	O / XV	7.80645834387031
YOR186W	15	O / XV	6.12223210320344
YOR187W	15	O / XV	8.4221474941565
YOR188W	15	O / XV	10.6369151358264
YOR189W	15	O / XV	6.36502610847608
YOR190W	15	O / XV	10.1884494900988
YOR191W	15	O / XV	9.86534731177562
YOR192C	15	O / XV	9.4556638508205
YOR193W	15	O / XV	10.5922817494753
