Transaction,Items
0403330525,85400104 - Parts for Drinkers enamelled
0403330526,20030201 - Activity Sensor
0403330526,82030102 - ID Tags/Labels Leg Bands and Accessories
0403331118,10040502 - Accessories Milk Lines Stainless Steel  metric
0403331121,82068005 - Feeding Optional Attachment Parts for Calf Feeders
0403331124,80020103 - Service Kits Vacuum Equipment
0403331124,80020110 - Service Kits Herd Management
0403331124,81039999 - Vacuum Technology general/others
0403331125,81046199 - Milk Handling Rubber general/others
0403331130,80020106 - Service Kits Pulsation
0403331132,80020103 - Service Kits Vacuum Equipment
0403331132,80020104 - Service Kits Milk Handling
0403331132,81090101 - Clusters Claws
0403331132,81096105 - Clusters Rubber short Vacuum Tubes
0403331134,82050103 - Milking Management Metering Box / Valves
0403331135,80905012 - Global/unspecific Electro Drives/Motors/Pump/Van/V
0403331135,82065199 - Feeding Electronic Parts others
0403331136,81049999 - Milk Handling general/others
0403331137,40020501 - Fluid Special Manual Products
0403331137,80020103 - Service Kits Vacuum Equipment
0403331137,80020104 - Service Kits Milk Handling
0403331137,80020106 - Service Kits Pulsation
0403331137,81096002 - Clusters Silicone long Milk Tubes
0403331166,81010109 - Milking System - AMS Multibox
0403331221,81059999 - Cleaning general/others
0403331278,10010503 - Mione
0403331278,10040201 - Milk Filter
0403331278,20010501 - Dairyplan-CDs
0403331278,20030201 - Activity Sensor
0403331278,80020101 - Service Kits Milking Systems
0403331278,80020106 - Service Kits Pulsation
0403331278,80906199 - global/unspececific Rubber Parts others
0403331278,81010104 - Milking System - Autorotor
0403331278,81010109 - Milking System - AMS Multibox
0403331278,81015199 - Milking System Electronic others
0403331278,81045199 - Milk Handling Electronic general/others
0403331278,81059999 - Cleaning general/others
0403331278,81096003 - Clusters Silicon short Milk Tubes
0403331278,81096101 - Clusters Rubber Liners
0403331278,81096102 - Clusters Rubber long Milk Tubes
0403331278,82025101 - Network Electronics VC3-Network
0403331278,82030102 - ID Tags/Labels Leg Bands and Accessories
0403331278,82050104 - Milking Management Sampler Metatron
0403331278,82065101 - Feeding Eproms Software
0403331331,83010299 - Milk Outlet Equipment
0403331336,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403331343,81010109 - Milking System - AMS Multibox
0403331356,10010998 - Autorotor Accessories
0403331356,20030201 - Activity Sensor
0403331356,20060201 - Concentrate Feeders for Calfs
0403331356,80905013 - Global/unspecific Electro Solenoid Valves/Solenoid
0403331356,80906101 - Global/unspecific Rubber Gaskets
0403331356,80906102 - Global/unspecific Rubber O-Rings
0403331356,81049999 - Milk Handling general/others
0403331356,81050101 - Cleaning Detergent Containers
0403331356,82030101 - ID Tags/Labels Collars and Accessories
0403331356,82030102 - ID Tags/Labels Leg Bands and Accessories
0403331356,82050103 - Milking Management Metering Box / Valves
0403331356,82056199 - Milking Management Rubber general/others
0403331508,80020101 - Service Kits Milking Systems
0403331508,80020104 - Service Kits Milk Handling
0403331508,81085101 - Milk Control Units
0403331508,81090101 - Clusters Claws
0403331508,82055101 - Milking Management Control Units
0403331508,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403331512,20030201 - Activity Sensor
0403331512,80020106 - Service Kits Pulsation
0403331512,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403331512,81030106 - Vacuum Technology RPS Pump Parts general
0403331512,81030109 - Vacuum Technology Vane Style Pump Parts general
0403331512,81045004 - Milk Handling Milk Pumps
0403331512,81050103 - Air Injector Specific Parts
0403331512,81056099 - Cleaning Silicon general/others
0403331512,81059999 - Cleaning general/others
0403331512,81080101 - Milk Control Units Cylinder
0403331512,81086199 - Milk Control Units Rubber general/others
0403331512,81096101 - Clusters Rubber Liners
0403331512,81096105 - Clusters Rubber short Vacuum Tubes
0403331518,10040502 - Accessories Milk Lines Stainless Steel  metric
0403331518,20030201 - Activity Sensor
0403331518,80020101 - Service Kits Milking Systems
0403331518,80020104 - Service Kits Milk Handling
0403331518,80020106 - Service Kits Pulsation
0403331518,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403331518,81010104 - Milking System - Autorotor
0403331518,81040102 - Milk Handling Draining Devices
0403331518,81046199 - Milk Handling Rubber general/others
0403331518,81049999 - Milk Handling general/others
0403331518,81055099 - Cleaning Electro general/others
0403331518,81059999 - Cleaning general/others
0403331518,81085001 - Milk Control Units Control Valves
0403331518,81085101 - Milk Control Units
0403331518,81090101 - Clusters Claws
0403331518,81096001 - Clusters Silicone Liners
0403331518,81096002 - Clusters Silicone long Milk Tubes
0403331518,81096101 - Clusters Rubber Liners
0403331518,81096103 - Clusters Rubber short Milk Tubes
0403331518,81096299 - Clusters PVC Part general/others
0403331518,82050103 - Milking Management Metering Box / Valves
0403331518,82055101 - Milking Management Control Units
0403331518,82055103 - Milking Management Electronic Cards
0403331518,82056199 - Milking Management Rubber general/others
0403331518,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403331518,83059999 - Washing Parts Others
0403331556,10030101 - Oil Vane Style Pump
0403331556,10030699 - Frequency Converter Vacuum Pumps
0403331986,40040201 - Bedding Powder
0403332017,81096002 - Clusters Silicone long Milk Tubes
0403332017,82055101 - Milking Management Control Units
0403332018,81039999 - Vacuum Technology general/others
0403332018,81099999 - Clusters general/others
0403332019,80010102 - Compressed Air Filters
0403332019,80020103 - Service Kits Vacuum Equipment
0403332019,80905007 - Global/unspecific Electronic Parts Installation Ma
0403332019,81030102 - Vacuum Technology Oilers
0403332019,81038099 - Vacuum Technology Fitting/Fixing Parts general/oth
0403332019,81039999 - Vacuum Technology general/others
0403332019,81096002 - Clusters Silicone long Milk Tubes
0403332020,81096101 - Clusters Rubber Liners
0403332020,81096103 - Clusters Rubber short Milk Tubes
0403332021,80010102 - Compressed Air Filters
0403332021,80020103 - Service Kits Vacuum Equipment
0403332021,81030102 - Vacuum Technology Oilers
0403332021,81039999 - Vacuum Technology general/others
0403332021,81045004 - Milk Handling Milk Pumps
0403332021,81050103 - Air Injector Specific Parts
0403332023,89109010 - Services Product accompaying  Services - common - 
0403332024,81055099 - Cleaning Electro general/others
0403332026,80020103 - Service Kits Vacuum Equipment
0403332026,80020110 - Service Kits Herd Management
0403332026,81096105 - Clusters Rubber short Vacuum Tubes
0403332032,80020103 - Service Kits Vacuum Equipment
0403332032,80905014 - Global/unspecific Electro Power Supply/Charger/Tra
0403332032,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403332032,81010109 - Milking System - AMS Multibox
0403332032,82050103 - Milking Management Metering Box / Valves
0403332109,40030201 - Iodine Teat Dips
0403332109,40030203 - Iodine Barrier Teat Dips
0403332109,40030204 - Non-Iodine Teat Dips
0403332235,20030201 - Activity Sensor
0403332235,82030102 - ID Tags/Labels Leg Bands and Accessories
0403332260,81038099 - Vacuum Technology Fitting/Fixing Parts general/oth
0403332274,85900002 - Parts for Automatic feeding free stall
0403332296,80904001 - Cylinders/Actuators
0403332296,81010109 - Milking System - AMS Multibox
0403332296,83055001 - Wash Pumps
0403332325,81079999 - Cluster Posit. general/others
0403332325,81096101 - Clusters Rubber Liners
0403332329,30010111 - VCool 15000
0403332331,10091101 - IQ
0403332331,81090102 - Clusters Shells
0403332331,81096002 - Clusters Silicone long Milk Tubes
0403332331,81096101 - Clusters Rubber Liners
0403332331,81096105 - Clusters Rubber short Vacuum Tubes
0403332331,81096203 - Clusters PVC long Vacuum Tubes
0403332356,10040503 - Accessories Milk Lines Stainless Steel inch
0403332356,80020104 - Service Kits Milk Handling
0403332356,80904002 - Drive Parts
0403332356,80906102 - Global/unspecific Rubber O-Rings
0403332356,80906103 - Global/unspecific Rubber Diaphrams
0403332356,80906199 - global/unspececific Rubber Parts others
0403332356,81010109 - Milking System - AMS Multibox
0403332356,81046199 - Milk Handling Rubber general/others
0403332356,81048099 - Milk Handling Fixing/Fitting Parts general/others
0403332356,81080102 - Milk Flow Sensor
0403332356,81096001 - Clusters Silicone Liners
0403332356,81096101 - Clusters Rubber Liners
0403332356,81096203 - Clusters PVC long Vacuum Tubes
0403332356,83035101 - Electronic Regulation
0403332356,95010101 - Tools
0403332408,81096001 - Clusters Silicone Liners
0403332421,10010502 - T!tan
0403332421,80020104 - Service Kits Milk Handling
0403332421,81010109 - Milking System - AMS Multibox
0403332421,81096002 - Clusters Silicone long Milk Tubes
0403332421,85600000 - Parts for Barn cleaner Mullerup Hydrodox and scrap
0403332424,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403332424,81010109 - Milking System - AMS Multibox
0403332424,81045003 - Milk Handling Automatic Drain Valves
0403332424,81049999 - Milk Handling general/others
0403332424,81080101 - Milk Control Units Cylinder
0403332424,81096002 - Clusters Silicone long Milk Tubes
0403332446,20030201 - Activity Sensor
0403332446,82030102 - ID Tags/Labels Leg Bands and Accessories
0403333146,81096101 - Clusters Rubber Liners
0403333209,81010101 - Milking System - Traditional
0403333217,80019999 - Compressed Air general/others
0403333217,80020101 - Service Kits Milking Systems
0403333217,80020103 - Service Kits Vacuum Equipment
0403333217,80020104 - Service Kits Milk Handling
0403333217,80020105 - Service Kits Sanitation
0403333217,80906101 - Global/unspecific Rubber Gaskets
0403333217,80906102 - Global/unspecific Rubber O-Rings
0403333217,80906103 - Global/unspecific Rubber Diaphrams
0403333217,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403333217,81010109 - Milking System - AMS Multibox
0403333217,81030102 - Vacuum Technology Oilers
0403333217,81045003 - Milk Handling Automatic Drain Valves
0403333217,81046101 - Milk Handling Rubber O-Rings
0403333217,81050102 - CIP Units Specific Parts
0403333217,81059999 - Cleaning general/others
0403333217,81090101 - Clusters Claws
0403333217,81096101 - Clusters Rubber Liners
0403333217,81096102 - Clusters Rubber long Milk Tubes
0403333217,81096103 - Clusters Rubber short Milk Tubes
0403333217,81096105 - Clusters Rubber short Vacuum Tubes
0403333217,82025101 - Network Electronics VC3-Network
0403333217,82025199 - Network Electronics Electronic Hardware others
0403333217,82030101 - ID Tags/Labels Collars and Accessories
0403333217,82030102 - ID Tags/Labels Leg Bands and Accessories
0403333217,82050103 - Milking Management Metering Box / Valves
0403333217,82050104 - Milking Management Sampler Metatron
0403333217,83025004 - Refrigerant Solenoid Valves
0403333217,83055003 - Peristaltic Pumps
0403333217,95010101 - Tools
0403333249,10069998 - Pulsation diverse attachement parts
0403333249,80020106 - Service Kits Pulsation
0403333249,80020110 - Service Kits Herd Management
0403333249,80904002 - Drive Parts
0403333249,81050103 - Air Injector Specific Parts
0403333249,81080101 - Milk Control Units Cylinder
0403333249,81096001 - Clusters Silicone Liners
0403333249,81096101 - Clusters Rubber Liners
0403333249,82030102 - ID Tags/Labels Leg Bands and Accessories
0403333249,82050103 - Milking Management Metering Box / Valves
0403333251,20030201 - Activity Sensor
0403333251,82030102 - ID Tags/Labels Leg Bands and Accessories
0403333266,82030101 - ID Tags/Labels Collars and Accessories
0403333323,81096001 - Clusters Silicone Liners
0403333324,81085199 - Milk Control Units Electronic general/others
0403333325,71025099 - Milking Accessories other
0403333325,80904001 - Cylinders/Actuators
0403333325,81090103 - Clusters Sight Glasses
0403333325,81096103 - Clusters Rubber short Milk Tubes
0403333325,81096105 - Clusters Rubber short Vacuum Tubes
0403333325,81096203 - Clusters PVC long Vacuum Tubes
0403333328,20030101 - Identification (Responder) complete
0403333328,71064040 - Fetlock and Neck Marking Tapes
0403333328,82030101 - ID Tags/Labels Collars and Accessories
0403333329,81079999 - Cluster Posit. general/others
0403333407,20030101 - Identification (Responder) complete
0403333407,80020101 - Service Kits Milking Systems
0403333407,80029999 - Accessories / Spare Parts Global/unspecific - Serv
0403333407,80905001 - Global/unspecific Electro Relays
0403333407,80905002 - Global/unspecific Electro Switch/Control Element/S
0403333407,80906299 - Global/unspecific Plastic Parts others
0403333407,81010109 - Milking System - AMS Multibox
0403333407,81045003 - Milk Handling Automatic Drain Valves
0403333407,81046102 - Milk Handling Rubber Inlet Elbows
0403333407,81050102 - CIP Units Specific Parts
0403333407,81055001 - Cleaning Electro Heaters
0403333407,81059999 - Cleaning general/others
0403333407,81079999 - Cluster Posit. general/others
0403333407,81080101 - Milk Control Units Cylinder
0403333407,81096003 - Clusters Silicon short Milk Tubes
0403333407,81096101 - Clusters Rubber Liners
0403333407,82065199 - Feeding Electronic Parts others
0403333407,82068005 - Feeding Optional Attachment Parts for Calf Feeders
0403333527,80020101 - Service Kits Milking Systems
0403333527,80020104 - Service Kits Milk Handling
0403333527,81010109 - Milking System - AMS Multibox
0403333527,81019999 - Milking System general/others
0403333527,81049999 - Milk Handling general/others
0403334284,10010503 - Mione
0403334304,81049999 - Milk Handling general/others
0403334309,10040201 - Milk Filter
0403334381,10091102 - Classic 300
0403334381,80010102 - Compressed Air Filters
0403334381,80020101 - Service Kits Milking Systems
0403334381,80020103 - Service Kits Vacuum Equipment
0403334381,80029999 - Accessories / Spare Parts Global/unspecific - Serv
0403334381,80905014 - Global/unspecific Electro Power Supply/Charger/Tra
